,Floor1Sum,Floor2Sum,Floor3Sum,Floor4Sum,Floor5Sum,Floor6Sum,Floor7Sum
8/4/18 23:00,11.97450565,4.698833333,0.583833333,1.0325,0.838333333,0.778480226,0.404333333
8/5/18 0:00,11.80623164,8.02,0.578666667,0.903061204,0.7875,0.755382832,0.4485
8/5/18 1:00,11.78383333,7.9085,0.567666667,1.12489548,0.847666667,0.693804403,0.408
8/5/18 2:00,11.50766667,7.571333333,0.601833333,0.9645,0.891166667,0.828025424,0.406833333
8/5/18 3:00,11.30916667,7.667666667,0.572,0.98731278,0.815048023,0.786301383,0.364333333
8/5/18 4:00,11.989,8.008,0.5755,1.02844097,0.752522599,0.716629944,0.447833333
8/5/18 5:00,12.13316667,6.806,0.528333333,1.354253068,0.797166667,0.76347896,0.405
8/5/18 6:00,7.070022599,3.856833333,0.568,3.598666667,0.874932203,0.691770115,0.407166667
8/5/18 7:00,5.91,3.934833333,0.674166667,1.232,0.76,0.777932203,0.449333333
8/5/18 8:00,6.034228814,5.249166667,0.53,1.00830226,0.767966102,7.401971751,0.364666667
8/5/18 9:00,6.866,5.760833333,0.5815,3.030833333,0.841864407,11.81116667,13.4955
8/5/18 10:00,7.070833333,5.541833333,0.732666667,3.724584746,0.8905,12.39375696,39.5815
8/5/18 11:00,7.187,6.132833333,0.7895,3.649067797,0.7235,12.4065,27.1645
8/5/18 12:00,7.047666667,9.071,0.7775,4.261259887,0.883573446,12.68593951,4.526833333
8/5/18 13:00,6.933,9.039666667,0.760666667,5.158409605,0.8555,13.44454851,38.82083333
8/5/18 14:00,7.079333333,8.8085,0.775333333,4.727316384,0.879658192,13.76590719,39.11333333
8/5/18 15:00,7.025333333,8.686833333,0.715,3.762322034,0.817011597,13.43955143,38.63483333
8/5/18 16:00,7.5455,8.642333333,0.841166667,3.514591272,0.821627119,11.24460559,34.72766667
8/5/18 17:00,7.571166667,8.6595,0.7615,1.677166667,0.831333333,7.72208046,3.861333333
8/5/18 18:00,12.40005932,5.500333333,0.724833333,1.903,0.819940678,8.171701052,1.250833333
8/5/18 19:00,12.99483333,4.943833333,0.7785,2.366451977,0.786333333,5.87680226,0.383166667
8/5/18 20:00,13.0035,4.886666667,0.826666667,1.277054354,0.808607345,3.398799435,0.4325
8/5/18 21:00,11.3425,5.020166667,0.808833333,1.081985876,0.900431034,3.577408369,0.404833333
8/5/18 22:00,11.10674859,4.9305,0.746833333,1.004632476,0.8065,3.467666667,0.452666667
8/5/18 23:00,10.45059322,4.827833333,0.587333333,1.011618644,0.789166667,2.341833333,0.4315
8/6/18 0:00,9.9305,8.054333333,0.569833333,1.024333333,0.886333333,0.9725,0.451166667
8/6/18 1:00,9.864166667,7.991833333,0.645166667,0.999166667,0.868014124,0.757943205,0.364166667
8/6/18 2:00,9.791,7.974166667,0.530666667,1.104641243,0.854966102,0.778166667,0.407666667
8/6/18 3:00,9.807333333,8.0685,0.608,1.014841808,0.859,0.906341808,0.467333333
8/6/18 4:00,10.5655,7.979666667,0.6015,1.094194915,0.843559322,1.757333333,0.484833333
8/6/18 5:00,6.835968927,7.022333333,0.689,3.257,3.712166667,2.527271186,1.658833333
8/6/18 6:00,4.875833333,10.42216667,6.1985,7.9305,6.745166667,5.616833333,9.925833333
8/6/18 7:00,5.230333333,31.27383333,36.21116667,28.50583051,30.61983898,39.45112858,41.127
8/6/18 8:00,5.780666667,79.0335,114.5875,88.08083333,94.3525,95.05861299,114.27
8/6/18 9:00,5.793502825,79.76483333,90.17166667,79.73949435,88.07501977,81.74095539,110.1121667
8/6/18 10:00,6.067251412,82.00183333,86.02533333,74.75041243,85.1305,75.804,102.0051667
8/6/18 11:00,5.272333333,80.88816667,54.55866667,62.697,67.25316667,59.27166667,71.4045
8/6/18 12:00,6.380333333,83.04766667,20.91633333,17.60479096,19.1085,24.8846317,15.74616667
8/6/18 13:00,5.734,85.26266667,108.2653333,84.76683333,98.41,95.40755367,118.1118333
8/6/18 14:00,6.964666667,84.30333333,86.01266667,77.56296065,82.26065537,76.22266667,101.0936667
8/6/18 15:00,6.452333333,82.7975,82.788,74.04677401,77.108,72.06191808,100.7051667
8/6/18 16:00,7.440680596,76.35533333,51.69633333,45.56357062,47.59,43.21269774,88.365
8/6/18 17:00,8.589053672,23.087,19.03166667,15.26603224,18.87816667,15.71245251,30.30283333
8/6/18 18:00,11.41433333,9.567833333,17.00466667,13.03598588,17.37066667,12.19333333,37.1645
8/6/18 19:00,11.33841243,4.616666667,11.46266667,11.1875,14.37932759,9.633166667,28.52883333
8/6/18 20:00,11.28216667,4.533833333,1.24,7.162915254,3.466666667,4.6665,3.649
8/6/18 21:00,10.1795,4.586833333,0.658,3.412720339,0.940666667,0.781138832,0.467
8/6/18 22:00,9.878333333,4.599333333,0.642166667,1.108666667,0.832779661,0.732359606,0.405833333
8/6/18 23:00,9.733420904,4.673666667,0.645166667,1.178652542,0.891166667,0.76031502,0.390833333
8/7/18 0:00,8.511771186,8.022833333,0.674333333,1.114,0.914022599,0.742873563,0.4005
8/7/18 1:00,8.686,8.1035,0.610333333,1.161879018,0.807833333,0.684,0.402666667
8/7/18 2:00,8.574166667,8.137833333,0.636333333,1.070561998,0.817833333,0.800575543,0.4475
8/7/18 3:00,8.534333333,8.071,0.656333333,1.162824859,0.764903955,0.737949153,0.363
8/7/18 4:00,9.299,8.0315,0.659333333,1.112861582,0.798666667,1.659060004,0.824666667
8/7/18 5:00,8.720833333,7.801333333,0.568833333,3.068048023,1.42,2.79365751,2.626333333
8/7/18 6:00,8.33940113,9.944833333,8.152666667,7.798666667,9.567833333,7.51030226,10.25583333
8/7/18 7:00,6.74,33.609,39.21833333,29.07310452,31.74816667,42.99583333,42.35766667
8/7/18 8:00,5.563833333,82.1545,107.718,84.92975706,95.64918079,89.05720056,119.757
8/7/18 9:00,5.419477401,80.31283333,91.72616667,77.07937989,87.85966667,78.82608757,110.9363333
8/7/18 10:00,5.386409605,80.41716667,86.59033333,75.5185,80.55583333,77.5905,108.2488333
8/7/18 11:00,5.841666667,79.2465,54.511,60.15578521,65.49458475,59.54138059,68.87233333
8/7/18 12:00,6.028525424,80.0895,21.14283333,16.55983333,19.19476271,25.62716667,16.22033333
8/7/18 13:00,5.6855,79.10016667,102.9261667,80.69264689,90.97433333,86.10683333,116.8996667
8/7/18 14:00,4.9535,80.57433333,83.8325,73.60115061,81.74009322,71.35624859,98.94733333
8/7/18 15:00,4.5045,77.89666667,80.09266667,72.95333333,77.80483333,74.44283333,98.90633333
8/7/18 16:00,6.666666667,70.93316667,49.94716667,47.83284746,44.7779322,42.43952217,89.24216667
8/7/18 17:00,7.891884181,44.79383333,19.43483333,16.58327684,19.85521264,17.74397458,46.60116667
8/7/18 18:00,11.00533333,37.53333333,17.23216667,14.15046893,17.29666667,13.93128989,45.908
8/7/18 19:00,11.7065,34.433,8.495166667,12.79614476,13.66133333,11.60316667,45.395
8/7/18 20:00,11.79883333,6.865166667,0.811166667,7.9485,3.026166667,9.2511466,7.529166667
8/7/18 21:00,10.38533333,4.619833333,0.547333333,3.190350282,1.047471751,5.734422268,1.1725
8/7/18 22:00,9.919166667,4.467333333,0.6025,1.095333333,0.933611923,0.835,0.7545
8/7/18 23:00,9.176231638,4.380666667,0.622833333,1.003641243,0.991166667,0.800294857,0.688833333
8/8/18 0:00,9.101782486,7.5035,0.565333333,1.16879133,1.037734463,0.740107345,0.784666667
8/8/18 1:00,9.0375,6.708666667,0.604333333,1.013166667,0.910166667,0.693166667,0.733
8/8/18 2:00,9.177644068,6.842833333,0.600666667,1.030579096,0.943223164,0.687833333,0.780666667
8/8/18 3:00,9.112166667,6.200333333,0.588166667,1.014666667,0.946,0.777016949,0.724333333
8/8/18 4:00,10.00096045,6.4215,0.625833333,1.0265,1.055,1.625276953,0.810833333
8/8/18 5:00,10.20020904,6.193333333,0.573333333,3.150666667,0.952833333,2.763615819,2.986833333
8/8/18 6:00,9.816,12.67183333,8.348,7.856443503,8.6885,11.76211582,11.4165
8/8/18 7:00,5.8665,35.8755,39.66483333,29.38052757,32.494,42.49872316,40.405
8/8/18 8:00,9.293,80.99,94.30166667,73.79033333,84.4355,74.19322599,112.0911667
8/8/18 9:00,5.185333333,79.53783333,82.04,69.57542295,76.47865254,72.523574,93.8135
8/8/18 10:00,3.135666667,75.52433333,81.19816667,68.71799718,78.6515,73.8435,93.749
8/8/18 11:00,3.636002825,75.95316667,53.24466667,58.07056322,64.16666667,55.648,73.61283333
8/8/18 12:00,5.398666667,78.74933333,21.72066667,16.9079658,18.78280508,25.94334746,16.15633333
8/8/18 13:00,5.478833333,78.96233333,101.7298333,79.24433333,91.8495,88.63994691,117.8915
8/8/18 14:00,4.135333333,80.23816667,83.52833333,75.66333518,81.5375,74.52578531,111.032
8/8/18 15:00,5.780166667,79.6685,82.922,72.11033333,78.2755,70.23778531,93.177
8/8/18 16:00,4.760031073,72.603,50.91133333,49.17647536,44.18666667,42.471,78.5385
8/8/18 17:00,5.755466102,48.15333333,19.45316667,15.0395,19.91633333,17.51009605,14.305
8/8/18 18:00,9.44960452,37.168,16.9085,14.01094956,16.92880226,15.78113771,11.5625
8/8/18 19:00,9.8915,32.91283333,10.90933333,12.689,15.64733333,12.76320621,8.057333333
8/8/18 20:00,9.912666667,7.878666667,0.769333333,7.873819209,3.793872881,6.821723164,5.609833333
8/8/18 21:00,9.146666667,4.534166667,0.643166667,2.850508475,1.011166667,1.088669492,0.911166667
8/8/18 22:00,8.750714689,4.470833333,0.577,1.160114943,1.068333333,0.686474576,0.890833333
8/8/18 23:00,8.117333333,4.471666667,0.630833333,1.154946328,0.971966102,0.717,1.014166667
8/9/18 0:00,8.323833333,7.6815,0.618166667,1.114166667,1.009666667,0.711894737,0.995333333
8/9/18 1:00,8.320833333,7.362833333,0.591666667,1.131070621,0.93720339,0.710779661,1.0965
8/9/18 2:00,8.257,6.825333333,0.567666667,1.012957335,1.072166667,0.705914378,0.9555
8/9/18 3:00,8.242666667,6.956,0.712666667,1.024742938,0.871166667,0.772340895,0.956333333
8/9/18 4:00,8.840166667,7.175333333,0.5995,1.240169004,0.940299435,1.596034191,0.993833333
8/9/18 5:00,8.969813559,6.79,0.555833333,4.229666667,3.965333333,2.7375,2.572166667
8/9/18 6:00,7.937666667,10.08533333,7.5505,7.93520904,6.170333333,7.757700565,11.0055
8/9/18 7:00,8.677333333,33.62366667,38.287,27.93874859,31.73983333,43.55733333,42.08683333
8/9/18 8:00,7.543237288,78.78866667,93.67416667,74.787,87.97316667,76.80761017,117.8471667
8/9/18 9:00,4.891666667,79.669,82.308,71.85216667,76.307,73.02534181,90.24033333
8/9/18 10:00,5.347542373,72.51683333,83.33016667,73.03232203,79.19079379,68.549,106.0761667
8/9/18 11:00,4.707333333,73.42066667,51.64233333,59.71756078,64.47185876,56.16095636,84.96366667
8/9/18 12:00,5.217833333,76.79283333,20.95266667,19.33146328,18.12783333,24.37736752,17.7735
8/9/18 13:00,5.046166667,77.33566667,99.97216667,82.45721751,92.65420056,86.13194071,124.934
8/9/18 14:00,5.830319793,77.65083333,82.8955,73.92501977,83.09774375,71.57578249,120.4356667
8/9/18 15:00,8.584666667,76.68133333,79.46383333,72.85476719,78.10316667,70.64733333,117.2558333
8/9/18 16:00,8.426,73.52283333,50.5315,45.49779379,45.00380226,42.76847701,102.557
8/9/18 17:00,11.8329887,44.3725,19.29316667,14.7354023,18.36865369,19.74315819,14.65816667
8/9/18 18:00,16.62555085,36.17533333,18.13716667,12.54023086,16.36933333,14.6210339,14.21683333
8/9/18 19:00,17.24016667,6.133333333,14.22,12.38670406,12.91316667,11.2395,10.46366667
8/9/18 20:00,17.09583333,4.624833333,1.377,7.099,8.280333333,8.99668397,4.046333333
8/9/18 21:00,16.80729379,4.418333333,0.6415,2.573833333,0.798,8.066646893,1.865833333
8/9/18 22:00,14.99383333,4.468166667,0.645833333,1.381833333,0.821,3.322488701,1.092
8/9/18 23:00,11.68824713,4.565833333,0.569333333,1.397383596,0.758166667,0.835525424,1.067833333
8/10/18 0:00,11.54733333,7.079333333,0.6605,1.391923729,0.799,0.67348909,1.172166667
8/10/18 1:00,11.2545,6.963166667,0.5905,1.4225,0.855333333,0.814960452,0.879
8/10/18 2:00,11.17808475,7.160333333,0.597,1.325858757,0.819576271,0.730494253,0.7315
8/10/18 3:00,11.12883333,6.858166667,0.5985,1.407212756,0.817,0.759560215,0.804
8/10/18 4:00,11.67766667,7.111333333,0.592833333,1.452666667,0.743942529,1.732793006,0.703
8/10/18 5:00,11.93233333,6.289666667,0.597,4.463885057,1.059,2.282962303,3.36
8/10/18 6:00,6.898460452,10.3565,4.7665,7.335333333,6.440862069,6.840655367,11.17716667
8/10/18 7:00,6.67080226,33.03133333,39.205,28.48775706,31.56466667,40.41310452,41.90783333
8/10/18 8:00,9.307833333,77.6775,94.34983333,72.73659605,80.12507345,71.29810169,117.8848333
8/10/18 9:00,7.624706215,79.56233333,81.91633333,69.5425452,78.70866667,71.68832656,115.4931667
8/10/18 10:00,7.277666667,76.402,81.892,69.30633333,75.257,72.39155085,115.1028333
8/10/18 11:00,7.763,76.00516667,53.0515,59.78050847,63.49333333,51.48871703,74.849
8/10/18 12:00,8.0305,75.55233333,21.74083333,16.83650134,19.14234463,23.5715113,17.418
8/10/18 13:00,7.128488701,76.27016667,98.02216667,76.60259322,88.91300625,84.88016667,120.4076667
8/10/18 14:00,7.169666667,79.3375,83.236,77.626,79.49866667,69.61914085,121.0215
8/10/18 15:00,6.921333333,76.588,79.27983333,77.33902474,73.57733333,70.66155085,118.9523333
8/10/18 16:00,6.978666667,71.8315,52.13216667,48.459,42.3080678,40.5420904,102.0848333
8/10/18 17:00,7.96389548,45.75366667,20.13883333,14.96283333,18.93966667,18.35987132,13.83916667
8/10/18 18:00,11.94416667,38.522,18.825,11.68964465,14.90416667,11.38416667,13.48316667
8/10/18 19:00,14.4745,14.41666667,9.0145,10.58666667,10.85552542,7.74708167,8.259
8/10/18 20:00,14.30966667,9.952333333,1.323333333,7.190166667,6.804056497,2.040666667,3.725333333
8/10/18 21:00,13.14066667,4.5945,0.548333333,5.882333333,0.937811222,0.788714689,0.669666667
8/10/18 22:00,12.88675989,4.491,0.558666667,2.44519774,0.792153973,0.68310978,0.405
8/10/18 23:00,12.338,4.9235,0.622833333,1.077166667,0.808183616,0.714166667,0.392833333
8/11/18 0:00,12.42616667,7.8525,0.5755,1.188711864,0.805166667,0.720765537,0.395833333
8/11/18 1:00,12.30870339,7.6955,0.513666667,1.117504383,0.784,0.796830508,0.454666667
8/11/18 2:00,12.1925,7.176833333,0.636333333,1.181607345,0.8025,0.734949153,0.402666667
8/11/18 3:00,12.15816667,7.773166667,0.559666667,1.218375706,0.78220339,0.7165,0.394
8/11/18 4:00,12.75180791,7.914,0.573333333,1.137765537,0.760166667,0.794751412,0.395333333
8/11/18 5:00,12.45466667,7.166,0.590833333,1.149,0.8795,0.714333333,0.412833333
8/11/18 6:00,11.04164407,4.919833333,0.568333333,1.167759887,0.752,0.6875,0.4125
8/11/18 7:00,7.096522599,12.23733333,0.688833333,2.292078999,0.800333333,0.686166667,2.926333333
8/11/18 8:00,6.286,43.5645,1.424166667,3.99129661,0.835666667,5.575,23.93683333
8/11/18 9:00,6.503666667,40.6715,2.007166667,4.213387006,3.4145,10.6437705,59.00166667
8/11/18 10:00,6.505333333,40.46083333,2.3975,4.419166667,3.941333333,10.62203424,64.30533333
8/11/18 11:00,5.534833333,37.618,1.521,4.328166667,4.49,10.50816667,58.65433333
8/11/18 12:00,6.660833333,37.474,1.532833333,4.328833333,8.044841808,10.72671186,47.28833333
8/11/18 13:00,5.601666667,40.45933333,1.505333333,4.4125,5.783423729,11.56183333,62.13933333
8/11/18 14:00,5.630333333,40.86633333,1.6745,4.521833333,4.361932203,12.55894633,58.23316667
8/11/18 15:00,7.381666667,33.52066667,1.677166667,4.99985827,4.96,13.9445,34.16216667
8/11/18 16:00,8.065666667,12.5155,0.8855,4.73079096,5.001333333,13.7355,5.086166667
8/11/18 17:00,8.277333333,8.452666667,0.604833333,2.44,2.839333333,11.46983616,4.125666667
8/11/18 18:00,10.23016667,5.124,0.602333333,1.403887006,1.399466102,5.75129096,3.113666667
8/11/18 19:00,10.752,4.613333333,0.608666667,1.411809663,1.379957627,2.221220339,0.4
8/11/18 20:00,10.72983333,4.758166667,0.546833333,1.257833333,1.557333333,0.703189266,0.415833333
8/11/18 21:00,9.318282486,4.779833333,0.607166667,1.303074226,1.466073446,0.776795928,0.422
8/11/18 22:00,9.622166667,4.6505,0.63,1.367516949,1.438838983,0.709889831,0.473166667
8/11/18 23:00,8.837,5.120166667,0.599,1.229333333,1.488166667,0.731073103,0.3975
8/12/18 0:00,8.6675,7.945333333,0.581833333,1.124666667,1.54,0.7425,0.398666667
8/12/18 1:00,8.738381356,7.264333333,0.581166667,1.113939704,1.480333333,0.653666667,0.39
8/12/18 2:00,8.670666667,7.4245,0.534333333,1.182833333,1.431525424,0.696253596,0.386333333
8/12/18 3:00,8.745454802,7.409833333,0.652833333,1.159915254,1.424463426,0.7065,0.392333333
8/12/18 4:00,9.148,7.607333333,0.580666667,1.040875706,1.562666667,0.67590113,0.400666667
8/12/18 5:00,9.063666667,6.591833333,0.571166667,1.215183616,1.455,0.6795,0.426
8/12/18 6:00,6.776974576,4.313666667,0.532166667,1.229180791,1.412,0.718746932,0.418333333
8/12/18 7:00,6.312666667,4.555333333,0.597833333,1.071854179,1.488833333,0.76798383,0.401333333
8/12/18 8:00,5.908355932,6.1045,0.583,1.206630041,1.508333333,4.785669492,0.348666667
8/12/18 9:00,5.693666667,6.161166667,0.513833333,1.084932203,1.403833333,6.465728814,1.602833333
8/12/18 10:00,6.587666667,6.164833333,0.559166667,1.26,1.41729096,6.39879661,3.5135
8/12/18 11:00,9.066943503,6.346333333,0.629166667,1.335460452,1.369833333,6.003833333,3.861666667
8/12/18 12:00,9.102,9.226166667,0.511666667,1.079390805,1.484454802,6.148922263,3.91
8/12/18 13:00,8.348166667,9.234833333,0.557333333,1.11787142,2.776333333,6.686186441,3.860333333
8/12/18 14:00,5.908039451,8.994333333,0.559833333,1.246166667,2.849053672,2.202867621,3.917166667
8/12/18 15:00,5.721333333,9.031333333,0.533166667,1.070146893,2.852889831,2.290833333,3.904
8/12/18 16:00,6.306833333,9.164333333,0.609333333,1.119404344,2.8905,3.522878531,3.904
8/12/18 17:00,6.515333333,8.904666667,0.56,1.237776447,3.25540678,3.577177966,3.899166667
8/12/18 18:00,11.72616667,5.6095,0.5685,1.197310345,1.5985,3.667714689,3.214
8/12/18 19:00,12.21283333,5.156833333,0.529333333,1.242279661,1.3725,3.539604617,0.445666667
8/12/18 20:00,12.33422034,5.098666667,0.648166667,1.092454802,1.444712644,2.893028443,0.396166667
8/12/18 21:00,10.61583333,5.121666667,0.581,1.076683616,1.408166667,2.74,0.397666667
8/12/18 22:00,10.55516667,5.0165,0.5815,1.154333333,1.415640351,2.771186441,0.5125
8/12/18 23:00,9.694121469,4.8795,0.533,1.174706215,1.434833333,1.013456263,0.390166667
8/13/18 0:00,9.317166667,8.125833333,0.586,1.124833333,1.520084746,0.81300385,0.414
8/13/18 1:00,9.56020339,7.414833333,0.6215,1.178166667,1.44519774,0.745946328,0.403
8/13/18 2:00,9.576333333,7.727166667,0.620666667,1.056245763,1.435166667,0.8175,0.388666667
8/13/18 3:00,9.651833333,7.264833333,0.572166667,1.114,1.485902299,0.760677966,0.443
8/13/18 4:00,10.26433333,7.285166667,0.640833333,1.255129944,1.528666667,0.752946328,0.357166667
8/13/18 5:00,10.32090678,7.370166667,0.584166667,1.086431034,1.473833333,0.674827684,0.4455
8/13/18 6:00,7.289166667,4.145666667,0.577333333,1.146822034,1.4775,0.742833333,0.407666667
8/13/18 7:00,6.7845,5.067,0.516333333,1.271677966,1.411,0.666942139,0.396333333
8/13/18 8:00,6.526324859,6.301,0.631166667,2.605333333,1.487161017,0.723407462,0.408166667
8/13/18 9:00,6.483,6.155666667,0.5975,3.032175141,1.4645,0.725635593,3.78
8/13/18 10:00,6.4965,5.8925,1.786833333,3.179106538,1.472,4.014833333,8.567166667
8/13/18 11:00,6.561,5.29,0.9655,3.450968927,1.495666667,7.100440678,9.211833333
8/13/18 12:00,8.362,9.275,0.614,3.771183616,1.475166667,7.425502825,9.129333333
8/13/18 13:00,7.238881356,9.413666667,0.5775,3.9405,1.438471751,7.131347458,4.347833333
8/13/18 14:00,6.564641243,9.327,0.562166667,3.6785,1.5255,7.303,4.415666667
8/13/18 15:00,6.5205,9.108333333,0.514833333,3.53609585,1.440039548,7.298,6.799333333
8/13/18 16:00,7.228166667,9.158166667,0.579666667,1.191927917,1.5285,5.993550847,6.960833333
8/13/18 17:00,6.800833333,9.054166667,0.6125,1.099850575,1.511469901,5.989480518,7.787666667
8/13/18 18:00,8.346166667,5.501833333,0.525833333,1.236833333,1.421833333,5.873562147,3.149166667
8/13/18 19:00,8.694166667,5.168,0.580833333,1.170757062,1.558833333,5.795488701,0.6885
8/13/18 20:00,8.223166667,5.107333333,0.58,1.221644068,1.479237288,3.199333333,0.763666667
8/13/18 21:00,8.063,5.094833333,0.604666667,1.195875706,1.465333333,0.805725989,0.727333333
8/13/18 22:00,8.098,5.107833333,0.581,1.114833333,1.502372881,0.758833333,0.7125
8/13/18 23:00,7.338333333,5.087333333,0.580166667,1.120264563,1.478974576,0.7965,0.463333333
8/14/18 0:00,7.499,7.904666667,0.536833333,1.276581921,1.546426554,0.717,0.3725
8/14/18 1:00,7.328833333,7.018,0.643333333,1.076666667,1.507,0.75009322,0.4525
8/14/18 2:00,7.540370056,7.660666667,0.591,1.178559322,1.480833333,0.693333333,0.396
8/14/18 3:00,7.563683616,7.755,0.539666667,1.171312196,1.445333333,0.720016949,0.432333333
8/14/18 4:00,6.256666667,7.790833333,0.575666667,1.111333333,1.492158192,1.861166667,0.497
8/14/18 5:00,6.214,7.559833333,0.697166667,5.605426554,2.313,2.490932203,2.119166667
8/14/18 6:00,5.125663842,9.7305,8.9325,8.494166667,10.0305,6.844833333,6.477666667
8/14/18 7:00,4.573166667,34.363,39.966,31.83285593,36.2785565,42.30117241,38.36716667
8/14/18 8:00,5.718833333,82.27583333,126.0223333,112.5920424,113.9428333,114.857339,111.0186667
8/14/18 9:00,5.049333333,79.9165,115.7708333,94.92233333,101.428,95.05849474,109.2793333
8/14/18 10:00,4.211166667,80.66716667,107.7925,92.46183333,99.432,93.1585,107.717
8/14/18 11:00,4.049974576,80.282,65.6855,73.52612234,80.08117232,72.77466667,74.52816667
8/14/18 12:00,5.486333333,83.54316667,21.37783333,16.40733333,19.94833908,28.8005,18.30533333
8/14/18 13:00,5.253898305,85.85566667,118.3418333,98.87883333,108.110339,106.7033333,110.1236667
8/14/18 14:00,4.4415,84.975,95.87416667,85.4485,94.11184181,91.3863908,107.6568333
8/14/18 15:00,3.917,85.58566667,92.53733333,83.9480113,88.12112108,82.86837162,103.493
8/14/18 16:00,6.869166667,81.80033333,56.40216667,49.336,51.10216667,49.745,95.70983333
8/14/18 17:00,6.925590395,53.40216667,16.63916667,12.90283333,18.55466667,19.78779612,49.729
8/14/18 18:00,10.89633333,48.10533333,14.25633333,9.843652542,16.00116667,17.14372034,48.92983333
8/14/18 19:00,11.88483333,39.12816667,12.95183333,8.254050847,11.48551977,12.87261689,45.99916667
8/14/18 20:00,11.924,8.460666667,2.820166667,5.527527956,5.557601695,8.336477401,6.5115
8/14/18 21:00,10.80416667,4.839833333,0.637666667,2.501172316,2.3205,1.53875638,0.893
8/14/18 22:00,9.822333333,4.908833333,0.570166667,1.180180791,0.822666667,0.96900565,0.476333333
8/14/18 23:00,9.448666667,5.342666667,0.659166667,1.158881356,0.813666667,0.83,0.4
8/15/18 0:00,9.187166667,7.828666667,0.613,1.163056497,0.782960452,0.789666667,0.456833333
8/15/18 1:00,9.154166667,7.209333333,0.6195,1.154194915,0.693432203,0.835,0.417166667
8/15/18 2:00,9.070333333,7.337833333,0.614166667,1.131,0.8945,0.758986296,0.471333333
8/15/18 3:00,8.9845,7.485833333,0.606833333,1.171,0.822,0.798885057,0.4155
8/15/18 4:00,9.910951977,7.433166667,0.603333333,1.149666667,0.771333333,1.626387006,0.436833333
8/15/18 5:00,10.16766667,7.154666667,0.909166667,3.934166667,1.429333333,2.658144068,5.351666667
8/15/18 6:00,8.049333333,10.5155,8.872166667,8.748333333,8.869166667,8.009833333,13.5285
8/15/18 7:00,4.540833333,33.682,37.89466667,30.5163685,34.33843103,40.27764251,39.4785
8/15/18 8:00,4.417163842,81.8305,112.7988333,92.02833333,79.6335,96.82816667,110.9423333
8/15/18 9:00,4.498689655,79.29416667,93.29883333,86.57715437,64.19483333,87.41997477,107.4959802
8/15/18 10:00,3.505251412,80.03483333,88.56716667,81.9814548,65.07316667,83.90871751,104.945
8/15/18 11:00,4.051,80.59266667,53.82983333,67.26479057,43.30737006,61.97056322,80.35283333
8/15/18 12:00,3.568666667,83.73883333,21.10966667,17.75283333,5.085949153,25.52077401,18.713
8/15/18 13:00,3.846833333,84.42833333,108.7948333,90.97585028,66.57106039,96.34323612,123.007
8/15/18 14:00,4.716457627,82.14416667,87.71133333,79.90320115,53.58233333,79.08733333,113.2178333
8/15/18 15:00,4.367805085,82.95083333,83.19583333,78.60907627,52.22466667,77.58826836,106.8721667
8/15/18 16:00,7.552960452,74.79066667,52.6825,47.43883333,23.73966667,43.43165537,91.33166667
8/15/18 17:00,11.23883333,41.482,19.867,15.48341243,3.431465517,20.35340298,15.2645
8/15/18 18:00,14.6025,37.37966667,17.9075,13.21183333,3.507833333,14.95343503,14.99583333
8/15/18 19:00,14.783,34.79816667,13.47316667,11.64105085,3.425,8.983601695,14.985
8/15/18 20:00,14.65942373,7.574,9.486666667,6.541917982,3.351833333,2.558913793,12.2485
8/15/18 21:00,14.42916667,4.738666667,1.595333333,3.734611728,3.526502825,1.148333333,4.848333333
8/15/18 22:00,12.71866667,4.836833333,0.622,1.959457627,3.557389831,0.806333333,0.524666667
8/15/18 23:00,11.1879661,4.760833333,0.606666667,1.319172316,3.427641243,0.72861806,0.4705
8/16/18 0:00,10.82333333,7.818333333,0.606833333,1.170573446,3.376960452,0.816,0.514166667
8/16/18 1:00,10.70383333,7.563833333,0.650166667,1.168833333,3.481333333,0.808271186,0.447666667
8/16/18 2:00,10.63066667,7.859166667,0.55,1.171833333,3.562833333,0.825231638,0.443
8/16/18 3:00,10.4625,8.013666667,0.6,1.266333333,3.326833333,0.6895,0.448333333
8/16/18 4:00,11.27783333,8.0195,0.637666667,1.49,3.337833333,1.71198948,0.554333333
8/16/18 5:00,11.80519774,7.706833333,1.263,6.580762712,3.509333333,2.928364407,4.342833333
8/16/18 6:00,6.381666667,12.17833333,9.030333333,8.513980129,3.807333333,8.985189266,13.5835
8/16/18 7:00,6.147946328,33.77233333,38.113,30.99844068,24.8605,40.17313559,41.685
8/16/18 8:00,6.168166667,80.20366667,97.21033333,80.62515254,60.32833333,79.19521186,119.2025
8/16/18 9:00,6.029333333,78.83416667,81.98716667,77.71647503,51.44266667,74.376,104.722
8/16/18 10:00,5.292666667,73.99783333,79.78116667,75.10387912,48.12083333,71.15340678,96.40483333
8/16/18 11:00,5.213666667,75.5975,51.76283333,61.6341092,39.15064689,56.62966667,76.07216667
8/16/18 12:00,4.243333333,79.74598305,21.668,17.71333333,3.150333333,26.24983333,19.003
8/16/18 13:00,4.770666667,76.79783333,103.1593333,87.94616667,56.37314407,92.5154887,125.1371667
8/16/18 14:00,5.434169492,77.41266667,87.387,79.9369173,45.7765,75.13,106.9145
8/16/18 15:00,5.062,77.86683333,78.90183333,78.06919774,43.12083333,76.39019581,100.9586667
